"mobile_bank","income","saving_account","treated","mobile_bank_new","CD_existing","CD_new"
1,203931,98745.6826001772,"No Offer",1,1,0
1,119113,43925.8708212577,"Offer",1,0,0
1,0,1042.49703767889,"No Offer",1,0,0
1,155240,2825.04442945308,"No Offer",1,0,0
1,153256,61846.017567124,"Offer",1,1,1
1,108504,37519.948261417,"Offer",1,0,0
0,146081,3301.62963696573,"No Offer",0,0,0
0,100545,54680.1976945951,"Offer",0,0,0
1,202443,71575.9326331839,"Offer",1,1,1
1,179375,60682.4128769367,"Offer",1,0,1
1,131038,62221.3972434881,"No Offer",1,1,1
1,123459,51333.6583503062,"No Offer",1,1,1
1,159819,59054.8298163794,"Offer",1,0,1
0,123574,2651.98881578225,"Offer",0,0,0
0,0,3367.08387572617,"No Offer",0,0,0
1,0,3455.90288956594,"No Offer",1,0,0
1,0,2741.78781413236,"Offer",1,0,0
1,120754,53231.2327313958,"No Offer",1,1,1
1,129106,55199.1980204234,"No Offer",1,0,1
0,120202,46669.1311416535,"No Offer",0,0,0
1,97310,47171.8200924729,"Offer",1,0,0
1,100730,60191.6841349881,"No Offer",1,0,1
1,143829,65173.5680623428,"No Offer",1,0,1
1,134456,66396.1299321064,"Offer",1,0,0
1,146372,60848.8763334764,"No Offer",1,1,1
1,0,2970.52791548765,"No Offer",1,0,0
1,157821,600.048800629948,"No Offer",1,0,0
1,125862,35787.0307975938,"Offer",1,0,0
1,224492,114594.506856154,"No Offer",1,0,1
1,134268,71471.3688134709,"Offer",1,0,1
1,113120,67736.0949310973,"Offer",1,1,1
1,130619,60017.2271297543,"No Offer",1,0,1
0,124114,39095.58399942,"No Offer",0,0,0
1,0,1158.29701472554,"Offer",1,0,0
1,120734,55794.5627807131,"Offer",1,1,1
1,100345,3625.14043069232,"No Offer",1,0,0
1,105555,1483.99483065334,"No Offer",1,0,0
1,147399,49671.3381537183,"Offer",1,1,1
1,109802,3375.5545770989,"No Offer",1,0,0
0,128218,41680.5928095873,"Offer",0,0,0
1,131953,61755.9567484528,"No Offer",1,0,1
1,128132,62447.7576451155,"Offer",1,1,1
1,180000,2970.77111693015,"No Offer",1,0,0
1,141361,3839.95774320606,"Offer",1,0,0
1,207521,106122.936689561,"No Offer",1,1,1
1,123666,1640.24708972815,"No Offer",1,0,0
1,152668,63264.3887927785,"Offer",1,1,1
1,126700,39987.6517768532,"Offer",1,0,0
1,134182,54339.5661654192,"No Offer",1,1,1
1,100728,32547.1197519951,"No Offer",1,0,0
0,187642,88207.9406779345,"Offer",1,0,0
1,154520,101463.25962946,"Offer",1,0,0
1,201483,2471.19264901586,"Offer",1,0,0
1,181363,3379.17527477453,"Offer",1,0,0
1,0,3156.67519500616,"No Offer",1,0,0
1,152515,69052.6943473382,"No Offer",1,1,1
1,0,1290.91896089657,"No Offer",1,0,0
1,138782,57914.424466116,"No Offer",1,1,1
0,0,2295.86940840854,"No Offer",0,0,0
1,0,1843.37762377017,"Offer",1,0,0
1,86834,39601.5342135366,"No Offer",1,0,0
1,130211,47925.2894687005,"No Offer",1,0,0
1,0,3206.33154528882,"Offer",1,0,0
0,132228,2671.80486946343,"Offer",0,0,0
1,121399,43440.1309110907,"Offer",1,0,0
0,146831,45554.9135996669,"No Offer",0,0,0
1,152024,62726.3099825668,"Offer",1,1,1
0,103917,45326.6123114227,"No Offer",0,0,0
1,0,2455.75158854483,"Offer",1,0,0
1,138819,61870.0728739997,"No Offer",1,1,0
1,129545,38045.8632364168,"No Offer",1,0,0
1,95230,976.06399872067,"Offer",1,0,0
0,132859,61027.0773301575,"No Offer",0,0,1
0,168129,883.279983724664,"Offer",0,0,0
1,170294,71882.5804964043,"No Offer",1,1,1
1,128411,58699.2510174318,"Offer",1,1,1
1,219859,79081.3591372552,"Offer",1,0,1
0,262813,127065.926637839,"Offer",0,0,0
0,134517,43481.8449979845,"No Offer",0,0,0
0,157720,43015.4241347116,"No Offer",0,0,0
1,188040,80078.9035232272,"No Offer",1,1,1
1,157430,2301.37248677853,"No Offer",1,0,0
0,159184,58540.5710376867,"Offer",0,1,0
1,97184,50868.782999769,"No Offer",1,0,1
1,130278,47510.7110719722,"Offer",1,0,0
1,115347,39557.2268881915,"No Offer",1,0,0
0,174269,3304.53300726672,"No Offer",0,0,0
1,152976,55401.6128668996,"Offer",1,1,1
1,163862,84211.764029859,"Offer",1,1,0
0,204430,69207.9180653412,"Offer",1,1,1
1,0,3462.70382546882,"Offer",1,0,0
1,188390,121817.741445194,"Offer",1,1,1
1,0,4023.76494776919,"Offer",1,0,0
1,0,3391.06291982868,"Offer",1,0,0
1,0,2430.65385009778,"No Offer",1,0,0
1,276934,82867.2247638546,"Offer",1,0,1
1,148130,53954.9245427639,"Offer",1,1,1
0,132135,60052.8835729413,"Offer",0,1,0
1,136021,85012.9903190272,"No Offer",1,1,1
1,3426,3340.18576345122,"Offer",1,0,0
1,106515,57820.1155887144,"No Offer",1,1,1
0,0,2507.82753330145,"No Offer",0,0,0
1,0,2826.9912837146,"Offer",1,0,0
1,117112,69172.2371201941,"No Offer",1,1,1
0,116785,3198.16195331686,"No Offer",0,0,0
1,135391,58860.9407078521,"No Offer",1,0,0
1,0,3033.71978479002,"Offer",1,0,0
1,172277,2970.76420770783,"No Offer",1,0,0
1,126143,48049.2611136438,"No Offer",1,0,0
1,126756,38280.3189287579,"No Offer",1,0,0
1,131024,58883.0563091778,"Offer",1,0,0
0,232766,152755.080430081,"Offer",0,0,0
1,0,2695.16452041743,"No Offer",1,0,0
1,176793,95671.5587386561,"No Offer",1,0,1
1,124323,41007.0948949758,"No Offer",1,0,0
1,192510,103880.793485389,"No Offer",1,1,1
1,112581,44799.1210107867,"Offer",1,0,0
1,0,3284.4322746522,"No Offer",1,0,0
1,116193,35596.9897584707,"No Offer",1,0,0
1,128876,56107.2375910535,"No Offer",1,0,0
1,0,2797.97888256792,"No Offer",1,0,0
1,0,3006.49710541969,"No Offer",1,0,0
1,150218,65258.9332699511,"No Offer",1,0,0
1,6663,6757.42462643874,"No Offer",1,0,0
1,0,1085.69270023863,"No Offer",1,0,0
1,190100,76327.9057594892,"Offer",1,1,1
1,111026,2353.88495885563,"Offer",1,0,0
1,189022,2712.6534423483,"No Offer",1,0,0
0,211234,95933.1039669186,"No Offer",0,0,0
1,107669,49468.3423373124,"No Offer",1,0,0
1,171432,69571.9886139905,"No Offer",1,0,1
1,181433,70483.9595864139,"No Offer",1,1,1
1,179703,91525.9412752424,"No Offer",1,0,1
1,116236,3730.372530217,"Offer",1,0,0
1,138601,3240.53414510874,"No Offer",1,0,0
0,0,2863.71416705558,"Offer",0,0,0
1,123508,54674.6814596155,"No Offer",1,1,1
1,176097,79624.1129811312,"No Offer",1,1,0
1,187104,131003.53953059,"No Offer",1,1,0
1,130012,44255.0230468274,"No Offer",1,0,0
1,81605,52626.8180444043,"Offer",1,1,1
0,181664,2488.00281900508,"Offer",0,0,0
0,135040,55472.8761863495,"No Offer",0,1,1
1,131575,71451.0146950245,"No Offer",1,1,1
0,122099,37251.8041516608,"No Offer",0,0,0
1,0,2725.74249090103,"No Offer",1,0,0
1,0,2470.26279476885,"No Offer",1,0,0
1,0,729.241963688467,"No Offer",1,0,0
0,131720,60853.4484919338,"No Offer",1,0,0
1,126439,49286.096320887,"No Offer",1,1,1
1,132754,55402.2531235325,"No Offer",1,1,1
1,151992,52326.4970242439,"No Offer",1,0,0
1,137415,67320.9038127065,"No Offer",1,1,1
0,171056,75224.0851352548,"No Offer",0,0,0
1,0,3274.37017626148,"No Offer",1,0,0
0,141341,66709.9110122377,"No Offer",0,1,0
0,166254,3866.62459297184,"No Offer",0,0,0
0,0,2417.2864295049,"No Offer",0,0,0
1,153355,71275.8496121103,"Offer",1,1,1
1,107569,48824.5918281182,"No Offer",1,1,1
1,0,1688.31546301944,"No Offer",1,0,0
0,192528,3346.68616363462,"Offer",1,0,0
1,127215,56008.5506045469,"Offer",1,1,1
1,108768,28389.3112215079,"No Offer",1,0,0
1,98760,52798.0973337778,"No Offer",1,1,0
1,127923,2599.30285935395,"Offer",1,0,0
0,179797,97995.9042246354,"No Offer",1,0,0
1,183754,66338.8107039331,"No Offer",1,0,0
1,0,2831.55272700454,"No Offer",1,0,0
1,152578,44499.7084921184,"Offer",1,0,0
1,171786,94443.9698634697,"Offer",1,1,0
1,131797,64514.1523808121,"No Offer",1,0,0
1,173854,77040.0623623509,"Offer",1,1,1
0,102779,55451.8831647241,"No Offer",1,0,0
0,0,2584.90793754338,"No Offer",0,0,0
1,105973,38414.3346130975,"Offer",1,0,0
1,130841,64707.13205435,"No Offer",1,0,1
1,156122,60951.4318955214,"Offer",1,1,1
1,97164,2643.56111286552,"No Offer",1,0,0
1,189081,79499.4476779139,"No Offer",1,0,1
1,110256,41311.4465261735,"No Offer",1,0,0
0,0,2996.72732760335,"No Offer",0,0,0
1,0,3456.9944198881,"Offer",1,0,0
1,140727,3337.6506906407,"Offer",1,0,0
0,0,1208.71106756087,"No Offer",1,0,0
1,98984,44700.8549540585,"No Offer",1,0,0
0,0,3622.18960125573,"Offer",0,0,0
1,175518,91209.2773314044,"Offer",1,1,0
1,0,3572.29275171853,"No Offer",1,0,0
1,119684,53809.8435470389,"No Offer",1,1,1
1,171844,89554.2774082423,"Offer",1,0,1
1,159050,2800.10685640713,"No Offer",1,0,0
1,135110,73319.4191174991,"No Offer",1,1,1
1,0,2913.84547317928,"No Offer",1,0,0
1,154343,77549.3134668959,"No Offer",1,1,1
1,178309,94562.7520367668,"No Offer",1,1,1
0,0,2470.52223402741,"No Offer",0,0,0
1,178368,77252.476442344,"No Offer",1,1,1
0,187923,100389.900901724,"Offer",0,0,1
0,170702,3218.30288383858,"No Offer",0,0,0
1,287007,3330.8007107769,"No Offer",1,0,0
1,132955,45902.1306662134,"No Offer",1,0,0
1,140494,40887.2000043748,"Offer",1,0,0
1,192322,63273.5192104209,"No Offer",1,1,1
1,184563,3566.40940646297,"No Offer",1,0,0
1,150813,39814.1044427389,"Offer",1,0,0
1,0,2780.89448531211,"Offer",1,0,0
1,126000,64035.1361729646,"Offer",1,1,1
0,115136,2781.49624689218,"No Offer",0,0,0
1,175222,63039.2809361099,"Offer",1,0,1
1,156725,48643.1603051967,"Offer",1,0,0
1,0,478.237629567097,"No Offer",1,0,0
1,169271,2847.10290517511,"No Offer",1,0,0
1,112969,2948.90950704275,"No Offer",1,0,0
1,183057,46732.9590943749,"Offer",1,0,0
1,0,2813.7618863757,"No Offer",1,0,0
0,191897,83201.5540438114,"Offer",0,1,0
0,151341,73478.7659873778,"No Offer",0,0,1
0,170800,3330.24195523836,"No Offer",1,0,0
1,116915,34866.3105370061,"No Offer",1,0,0
0,143652,74824.5405477268,"No Offer",0,1,1
1,194060,94621.6614961694,"No Offer",1,1,1
0,161516,3383.81460308928,"No Offer",0,0,0
0,0,2417.83987309134,"Offer",0,0,0
1,129441,54194.6340367468,"Offer",1,1,0
1,106678,52812.1065877553,"Offer",1,1,1
1,0,99.60362664506,"Offer",1,0,0
1,160081,61290.1567271171,"No Offer",1,1,1
1,150948,3392.85528469457,"No Offer",1,0,0
1,170769,74503.5440666868,"Offer",1,1,1
1,213732,3478.14356231474,"No Offer",1,0,0
1,133734,59417.0000443853,"No Offer",1,1,1
1,186414,66787.4548037734,"No Offer",1,1,1
1,202615,2805.9304499898,"No Offer",1,0,0
1,139761,81798.5563944342,"No Offer",1,1,1
1,100029,42677.2377479045,"No Offer",1,0,0
0,0,3359.78198449495,"No Offer",0,0,0
1,195938,74797.3847701305,"Offer",1,1,1
1,162562,43174.1870927646,"No Offer",1,0,0
0,0,3926.56348812311,"Offer",1,0,0
0,158013,39509.2642215086,"No Offer",0,0,0
1,141108,75461.8566724866,"No Offer",1,0,0
1,121348,38037.4967243207,"Offer",1,0,0
0,134650,3152.81542403514,"No Offer",0,0,0
1,123449,51419.9873317754,"No Offer",1,1,1
1,3241,4667.47648630274,"No Offer",1,0,0
1,104828,53321.6550830985,"No Offer",1,1,1
1,206981,2858.4949520945,"Offer",1,0,0
1,151431,32675.1905914032,"No Offer",1,0,0
0,160610,45828.9340648516,"Offer",1,0,0
1,118950,33345.1846648908,"Offer",1,0,0
1,141416,2988.55941963908,"No Offer",1,0,0
1,166334,2068.95783445575,"Offer",1,0,0
0,142300,3026.00175366019,"Offer",0,0,0
1,179056,64726.0165863877,"Offer",1,1,1
1,77179,33930.2236273685,"No Offer",1,0,0
0,150005,77427.8422463627,"No Offer",0,0,1
0,238481,2511.95353889665,"No Offer",1,0,0
1,175183,75772.3221167835,"No Offer",1,1,1
1,141710,53705.6641047723,"Offer",1,1,1
1,124937,69906.8214860634,"No Offer",1,1,1
1,0,622.455122702887,"No Offer",1,0,0
1,145460,62129.452820489,"Offer",1,1,1
0,176718,697.856637672518,"No Offer",0,0,0
1,144933,32996.0693576099,"No Offer",1,0,0
1,106453,34664.5371733465,"Offer",1,0,0
1,153643,2920.97415602897,"No Offer",1,0,0
0,177470,61450.7071889287,"Offer",0,1,0
1,183173,2180.80572441388,"Offer",1,0,0
1,78637,19783.571011139,"No Offer",1,0,0
1,182363,74856.8999022778,"No Offer",1,1,0
1,134704,67111.5038203873,"No Offer",1,0,1
1,166187,2576.98428155815,"No Offer",1,0,0
1,206526,118680.312931934,"No Offer",1,1,0
1,117902,40980.1522806268,"No Offer",1,0,0
1,116032,68681.6180982124,"Offer",1,1,1
0,0,3188.21604787621,"No Offer",0,0,0
1,170013,70073.6729664617,"No Offer",1,0,1
1,93249,3612.06740868168,"No Offer",1,0,0
1,185287,85518.2939991346,"No Offer",1,1,1
1,164475,33264.1363131691,"No Offer",1,0,0
1,0,3042.67971528456,"Offer",1,0,0
1,159792,62580.2385118859,"Offer",1,1,1
1,199245,87588.0353195729,"Offer",1,0,1
0,179855,3246.6926401848,"Offer",0,0,0
1,0,3109.10271890171,"Offer",1,0,0
1,0,3065.09148573843,"No Offer",1,0,0
0,216308,3093.07567130498,"No Offer",0,0,0
1,183426,76556.7179958927,"Offer",1,1,0
1,152834,39920.2659779632,"No Offer",1,0,0
1,145474,83174.4605141222,"Offer",1,0,1
1,163100,82768.2364982362,"Offer",1,0,1
1,0,2060.46512388432,"Offer",1,0,0
1,118988,35615.6754135539,"No Offer",1,0,0
1,150791,49315.9564360653,"No Offer",1,0,1
1,159346,64480.4081667814,"No Offer",1,0,1
1,252377,105621.506341298,"No Offer",1,1,0
1,132737,39986.9633705778,"No Offer",1,0,0
1,0,2992.74746197206,"Offer",1,0,0
1,165827,86183.9505466831,"Offer",1,0,1
1,133917,75434.4166662138,"Offer",1,0,1
1,179828,119978.560784006,"No Offer",1,1,0
0,0,2714.32680466805,"No Offer",0,0,0
0,156091,53381.8662973098,"No Offer",0,0,1
1,135943,59491.5258002179,"No Offer",1,0,1
1,0,3092.61859079172,"No Offer",1,0,0
0,173967,61932.2516847924,"No Offer",1,0,1
1,136554,47140.4898213821,"No Offer",1,0,0
1,0,2964.10969620268,"No Offer",1,0,0
1,131176,33361.3587067168,"Offer",1,0,0
1,193532,78007.7125327067,"No Offer",1,0,1
1,185148,67993.3543935963,"Offer",1,1,1
1,165750,3271.19570449917,"No Offer",1,0,0
0,230555,2653.41915593596,"Offer",0,0,0
1,130709,46873.2112491514,"No Offer",1,0,0
1,156513,636.465916760436,"Offer",1,0,0
1,105520,3063.82547244999,"No Offer",1,0,0
1,169544,68959.8504845077,"No Offer",1,1,0
1,176407,51627.4222346569,"Offer",1,1,1
0,138590,72276.6277079959,"No Offer",0,0,1
1,120098,53251.1305745172,"Offer",1,0,1
1,108107,41319.3423050177,"Offer",1,0,0
0,157559,75413.6247590335,"Offer",0,0,0
1,193542,72563.5609405429,"No Offer",1,1,1
0,132964,2905.38280246256,"No Offer",0,0,0
1,0,2853.87798150226,"No Offer",1,0,0
0,109964,38647.1264524713,"Offer",0,0,0
1,167681,70343.0232676946,"Offer",1,1,1
1,200278,112326.68965768,"No Offer",1,0,1
1,0,2479.15820630643,"No Offer",1,0,0
0,158941,88680.5308106869,"No Offer",0,0,0
0,116755,24953.4405361484,"No Offer",1,0,0
1,134111,77733.0850525801,"No Offer",1,1,1
0,188550,84957.1209203716,"No Offer",0,1,0
1,160523,46294.6617020334,"No Offer",1,0,0
1,107763,3116.21762334517,"Offer",1,0,0
1,206463,3559.71124350769,"No Offer",1,0,0
0,182566,3299.03916363341,"Offer",1,0,0
1,143583,62838.2490907857,"No Offer",1,1,1
1,155695,61775.444243557,"No Offer",1,1,1
1,115307,30672.7841286185,"No Offer",1,0,0
1,98212,3285.9699057592,"No Offer",1,0,0
0,170053,76250.9715384644,"No Offer",0,0,0
0,109991,3347.73784719381,"No Offer",0,0,0
1,0,1235.80839301733,"No Offer",1,0,0
1,136779,48738.3801142093,"No Offer",1,1,1
1,164591,70772.8337875055,"Offer",1,0,0
1,172009,3265.5390338773,"Offer",1,0,0
1,4214,4802.20271666619,"No Offer",1,0,0
1,180398,88696.8396675182,"No Offer",1,0,1
1,120924,49420.6348209484,"Offer",1,0,1
1,161434,2534.773864934,"No Offer",1,0,0
1,0,3263.38044190446,"Offer",1,0,0
0,150249,54549.3988366576,"Offer",1,0,0
1,191167,70433.0284862146,"No Offer",1,1,0
1,165060,2779.86352716948,"No Offer",1,0,0
1,169210,2602.58487666648,"Offer",1,0,0
1,0,2724.6985599024,"No Offer",1,0,0
1,0,2754.85550483694,"Offer",1,0,0
1,0,2975.92166478804,"No Offer",1,0,0
1,184443,54462.2750743042,"Offer",1,0,1
1,244135,69974.4657294168,"No Offer",1,1,1
1,91499,42900.859565239,"No Offer",1,0,0
0,127347,30633.4005307985,"No Offer",0,0,0
1,112878,2870.66381117127,"No Offer",1,0,0
1,110590,2930.07543187318,"No Offer",1,0,0
1,153061,81790.9709553311,"No Offer",1,1,1
1,127619,76327.8219235484,"Offer",1,1,1
1,141116,66684.3417588707,"No Offer",1,1,0
1,132475,54955.7550052022,"No Offer",1,1,1
1,0,3025.55851223538,"Offer",1,0,0
1,179869,75620.1251942363,"No Offer",1,0,1
1,174781,70908.0142966336,"No Offer",1,1,1
1,123177,3350.04669736225,"No Offer",1,0,0
1,154669,64092.7004883058,"No Offer",1,1,0
1,126203,39580.7626614808,"No Offer",1,0,0
1,0,3126.09157697629,"No Offer",1,0,0
1,0,3410.02433022747,"No Offer",1,0,0
1,31867,3295.1141011359,"Offer",1,0,0
1,160916,72053.1345215849,"No Offer",1,1,0
1,173255,76100.5849065206,"No Offer",1,0,1
1,135219,68212.1896710756,"No Offer",1,1,0
1,0,2208.6367523804,"No Offer",1,0,0
0,165697,48173.4228556962,"No Offer",0,0,0
1,142380,3052.17207851589,"No Offer",1,0,0
1,159035,58510.3288000519,"No Offer",1,1,1
0,209105,55624.680639468,"No Offer",0,0,0
1,161605,65881.5689653323,"No Offer",1,1,0
1,143078,66704.0290608316,"No Offer",1,0,1
0,182618,95585.2791273884,"Offer",0,1,1
1,217352,101288.598898403,"Offer",1,1,1
1,171352,70320.3587914495,"No Offer",1,1,0
1,160182,68721.6407626397,"No Offer",1,0,1
1,179101,57747.4395369202,"No Offer",1,1,0
1,0,915.292693770259,"No Offer",1,0,0
1,189457,1310.55522974759,"No Offer",1,0,0
1,165735,3427.06544545411,"Offer",1,0,0
1,199617,94863.6425307246,"Offer",1,0,1
1,0,2675.16379967344,"Offer",1,0,0
1,145218,71951.6703832977,"No Offer",1,1,0
1,124475,63634.4260295733,"No Offer",1,1,0
1,159196,3488.15104108635,"Offer",1,0,0
1,193821,73503.6678107182,"No Offer",1,0,1
1,152184,70580.770842772,"No Offer",1,1,0
1,175993,63600.1956508114,"Offer",1,1,1
1,253692,160008.142213169,"Offer",1,1,1
1,205355,97749.1065512401,"No Offer",1,1,0
1,149765,74884.0459187696,"No Offer",1,0,1
1,141264,3176.81463919463,"Offer",1,0,0
1,230414,64010.6249428141,"No Offer",1,1,1
1,165795,2660.47208379687,"No Offer",1,0,0
0,0,3393.10622668149,"No Offer",0,0,0
1,0,2747.27174813073,"No Offer",1,0,0
1,173628,63643.6370829461,"No Offer",1,0,0
0,0,3425.81690604595,"Offer",0,0,0
1,166921,2400.03338755808,"No Offer",1,0,0
1,0,799.912692302096,"No Offer",1,0,0
1,161191,52441.2900477671,"Offer",1,1,1
1,163321,2642.91701005289,"No Offer",1,0,0
1,146799,72637.2655518983,"No Offer",1,1,1
1,195808,75834.1719604218,"Offer",1,0,0
1,147120,52325.9389238431,"No Offer",1,1,0
1,179355,65301.7907509561,"No Offer",1,1,1
1,0,2814.65029607534,"No Offer",1,0,0
1,163532,2878.30400483743,"No Offer",1,0,0
1,133518,63585.1549661905,"No Offer",1,1,1
1,152840,2891.12637806274,"Offer",1,0,0
1,0,1078.66899151226,"No Offer",1,0,0
1,119422,50021.2205745469,"Offer",1,1,1
1,137174,53646.0532112977,"No Offer",1,1,1
1,166725,94037.4522003798,"Offer",1,1,1
1,153156,49829.9916624521,"Offer",1,1,1
1,131361,66122.8788021458,"No Offer",1,1,1
1,114476,59866.9554454424,"Offer",1,1,1
0,164016,50585.8500949933,"No Offer",0,0,0
1,100640,2677.96763958901,"Offer",1,0,0
1,121143,40089.0810645717,"Offer",1,0,0
1,123981,68072.8049451359,"Offer",1,1,1
1,157934,68504.9958969963,"No Offer",1,1,0
1,0,2892.16774691731,"No Offer",1,0,0
0,188793,104148.916771141,"Offer",0,0,0
1,128953,36533.9222447624,"No Offer",1,0,0
1,137898,54881.3252981814,"No Offer",1,1,0
1,159182,43411.5788950242,"Offer",1,0,0
1,181291,84138.3036272263,"Offer",1,1,0
1,107641,3062.83077872472,"Offer",1,0,0
0,132503,52179.5413514523,"Offer",0,1,1
1,181263,82284.734739285,"No Offer",1,1,0
1,125638,3225.3096271749,"No Offer",1,0,0
1,141744,53910.0667659926,"No Offer",1,0,1
0,158837,3582.568335778,"Offer",0,0,0
0,167683,66469.5488667511,"No Offer",0,0,0
0,161262,80136.0308592205,"Offer",0,0,0
1,186126,79347.1983237958,"No Offer",1,1,0
1,169273,74218.4344178905,"Offer",1,1,1
1,125591,23722.6500471629,"Offer",1,0,0
1,168634,1775.08225370288,"No Offer",1,0,0
1,0,3786.13265417007,"Offer",1,0,0
1,125012,55433.6245018205,"Offer",1,1,1
1,148459,61012.316830551,"No Offer",1,1,1
0,102894,54836.6388368703,"No Offer",0,0,1
1,105497,56950.8260063585,"No Offer",1,1,0
1,229086,75216.5468729599,"No Offer",1,0,1
0,101869,3002.95796170895,"Offer",0,0,0
1,119898,38881.1262393564,"Offer",1,0,0
1,164213,71443.2693745065,"No Offer",1,1,1
0,196777,99045.5285649442,"No Offer",0,0,0
1,6450,6257.21547959045,"Offer",1,0,0
0,0,2341.16072344283,"Offer",0,0,0
1,137677,67629.2915094121,"No Offer",1,1,1
0,222177,88200.4283104947,"Offer",0,0,1
1,129566,2894.57455126657,"No Offer",1,0,0
1,171945,82181.760476025,"Offer",1,1,1
1,0,874.563217793289,"No Offer",1,0,0
1,150400,40968.4156498973,"No Offer",1,0,0
1,170550,64046.1323145569,"No Offer",1,1,1
1,0,3265.58959355063,"Offer",1,0,0
0,0,2891.9609989658,"No Offer",0,0,0
1,198118,81052.832730322,"No Offer",1,1,0
1,136358,2388.90011717024,"Offer",1,0,0
1,120314,2914.5005186543,"No Offer",1,0,0
0,95432,51631.9913928633,"Offer",0,0,0
1,140235,80618.9525651156,"No Offer",1,0,0
1,156265,92932.343202518,"No Offer",1,0,1
1,0,2724.52929486129,"No Offer",1,0,0
1,136959,2998.90520619828,"No Offer",1,0,0
0,175719,85312.862262703,"No Offer",1,1,0
1,164059,2722.75931697566,"Offer",1,0,0
0,0,3619.6295230633,"No Offer",0,0,0
1,0,2613.28327000878,"Offer",1,0,0
1,149912,40004.987418389,"No Offer",1,0,0
1,148986,45235.316522712,"No Offer",1,0,0
0,159911,55981.5300252349,"No Offer",0,0,0
1,108407,47380.1146341772,"Offer",1,0,0
1,187778,3819.52399995384,"No Offer",1,0,0
1,173780,44858.3206636657,"No Offer",1,0,0
0,157295,77620.9882263291,"No Offer",0,1,0
1,136988,53550.1123931944,"No Offer",1,1,1
0,0,2782.70301256091,"Offer",1,0,0
1,236299,2208.57303020411,"Offer",1,0,0
1,174800,102684.443511287,"No Offer",1,1,1
1,230556,110038.863623778,"Offer",1,1,0
